session_id,index,customer_type,session_duration_microseconds,signed_up,pages_visited,app_removed,personalise_store_pageviews,purposeful_shelves_pageviews,digi_me_pageviews,homepage_duration_microseconds,add_to_cart,scan_qr,notification_open,notification_receive,price,quantity,total_cost,entered_store,visited_purposeful_shelves,entered_dm,visited_digi_me,visited_personalised_store,entered_welcome,entered_purposeful_shelves,cos_month,cos_wday,completed_transaction
1664461882.0,13,0,0.0001780124556008,0,5,0,0,0,0,0.0003070219559306,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1664465224.0,14,0,0.122497203399184,0,16,0,0,11,0,3.199052146734059e-07,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1657697938.0,835,0,0.0262605465111286,0,16,0,0,15,0,4.303538277716101e-05,2,2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,0
1655373923.0,434,0,0.086372246906001,0,11,1,0,0,0,3.2939680447458176e-05,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0.5877852522924731,0.6234898018587336,0
1664460806.0,1068,0,0.0004671673934576,0,4,0,0,1,0,6.75855452732986e-08,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1660787107.0,1317,1,0.0001953347031303,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.6234898018587336,0
1655390752.0,989,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.6234898018587336,0
1655762269.0,1255,1,0.0002061500232772,0,7,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.9749279121818236,0
1652089079.0,1186,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.9749279121818236,0
1663845440.0,498,0,0.0808247133492744,0,52,0,3,10,0,0.0003058089087664,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1664270812.0,162,0,0.0001797270285921,0,2,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.9009688679024191,0
1655716455.0,453,0,0.0197960001072645,0,2,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.9749279121818236,0
1662040379.0,1201,0,0.015505896634339,0,32,0,0,18,0,7.420615191345688e-07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1653989022.0,687,0,0.006676367236953,0,19,0,0,4,0,6.0412204566227415e-06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.9009688679024191,0
1662029856.0,1339,1,0.0001893994905912,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1662454692.0,330,1,0.0036922737822841,0,6,0,0,3,0,2.8885197011177123e-06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.9009688679024191,0
1661512954.0,5,0,0.0526321897813943,0,48,0,7,11,0,4.166813383804721e-05,1,0,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0.3090169943749474,0.4338837391175582,0
1652911041.0,696,0,0.0002400025411608,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.7818314824680298,0
1659346167.0,1272,1,0.0028836783195207,0,21,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.9749279121818236,0
1660740104.0,608,0,1.0,0,17,0,4,1,0,1.24428961125691e-05,0,0,1,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.7818314824680298,0
1659181922.0,1150,0,0.0021897422382121,0,11,0,4,1,0,9.711161605828811e-07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.2225209339563144,0
1665074430.0,772,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,6.123233995736766e-17,0.6234898018587336,0
1663164822.0,40,0,0.000954865742237,0,10,0,0,0,0,9.038061064907358e-07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.7818314824680298,0
1658998757.0,466,0,0.0279163380806057,0,41,0,1,9,0,1.7652860918133014e-05,0,0,0,0,0.0,0.0,0.0,1,1,1,0,0,1,1,0.4539904997395468,0.6234898018587336,0
1663849478.0,499,0,0.0001662299156327,0,2,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1662384706.0,102,0,0.120586725221008,0,121,0,7,6,0,0.0003424496019246,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.9749279121818236,0
1663788858.0,267,0,0.0003643781732938,0,5,0,0,1,0,3.906165181980202e-07,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.1564344650402309,0.7818314824680298,0
1660635508.0,598,0,0.0073298115837028,0,17,0,0,1,0,6.694178233629802e-06,0,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.9009688679024191,0
1655312075.0,435,1,0.0843477678911749,1,23,0,1,0,0,9.80494805436494e-06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.7818314824680298,0
1657699585.0,354,1,0.0339134088996055,0,74,0,0,32,0,9.717044298857607e-06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,0
1651909160.0,1308,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.2225209339563144,0
1651599343.0,648,0,0.0001679885410903,0,2,0,0,0,0,0.0552025221484114,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.9009688679024191,0
1664374698.0,200,0,0.0480291468197055,0,12,0,0,1,0,0.0005163178293669,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.7818314824680298,0
1651147300.0,658,0,0.0667608094867892,0,46,0,8,12,0,0.0071376953087464,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8090169943749475,0.6234898018587336,0
1661333033.0,1143,1,0.0046034388623474,1,14,0,2,0,0,0.0001977877710387,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.7818314824680298,0
1662646067.0,496,0,0.0,0,1,0,0,0,0,0.047248120724678,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1657022399.0,902,0,0.0110808224714656,0,50,0,1,0,0,4.991576252085515e-06,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0.4539904997395468,0.9009688679024191,0
1663073464.0,601,0,0.0039987944485978,0,7,0,4,1,0,7.41407788492616e-06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.9009688679024191,0
1658500957.0,1242,1,0.0001929166975419,0,7,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.4338837391175582,0
1657106218.0,489,0,0.0017930937867686,0,6,0,0,0,0,0.007140648473244,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,0
1655745648.0,971,0,0.0001806063193386,0,5,0,0,0,0,0.0300941496922101,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.9749279121818236,0
1648724536.0,1179,0,0.0001373012061071,0,2,0,0,0,0,0.262863567744113,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8910065241883679,0.6234898018587336,0
1662459155.0,11,0,0.0500381502734281,0,15,0,0,4,0,0.0166235431071868,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.9009688679024191,0
1649171758.0,653,0,0.0287574677846009,0,26,0,6,7,0,0.0064401650638478,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8090169943749475,0.9009688679024191,0
1649172281.0,95,0,0.0004836540070261,0,5,0,0,1,0,6.50935454728322e-07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8090169943749475,0.9009688679024191,0
1656672717.0,920,0,0.0350948678232605,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.4338837391175582,0
1656938757.0,1099,0,9.89215279215005e-06,0,4,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.9749279121818236,0
1664202828.0,186,0,0.0012101244614601,0,11,0,0,3,0,6.598551713656406e-07,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.9749279121818236,0
1655321696.0,1348,1,1.8904882944151404e-05,0,4,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.7818314824680298,0
1657104554.0,700,1,0.0132918865430614,1,19,0,2,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,0
1659342498.0,1010,1,0.001421637894504,0,11,0,0,13,0,2.0385997983947445e-07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.9749279121818236,0
1661936832.0,545,0,0.0008082885463283,0,5,0,5,0,0,1.381318483388136e-06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.7818314824680298,0
1653403166.0,382,0,0.0882574478492991,0,22,0,9,10,0,9.98034836072452e-05,0,2,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.9009688679024191,0
1662389839.0,105,0,0.2205492445780426,0,49,0,0,21,0,0.0004433995631395,4,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.9749279121818236,0
1659359701.0,76,0,0.1427863976422164,0,15,0,0,0,0,0.0002725067550272,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.9749279121818236,0
1665043858.0,190,0,0.0809080699801525,0,6,0,0,0,0,0.0001688463931367,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,6.123233995736766e-17,0.6234898018587336,0
1661348756.0,630,0,0.0496247518168729,0,9,0,0,0,0,3.049163243279244e-07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.7818314824680298,0
1664457594.0,782,1,0.0562177179748007,1,27,0,1,2,0,3.18070019503606e-05,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1659097730.0,292,0,0.0001737038430137,0,2,0,0,0,0,0.0225263909462932,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.4338837391175582,0
1651148246.0,955,1,3.517250915221523e-06,1,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8090169943749475,0.6234898018587336,0
1651876526.0,942,0,0.000539401084321,0,6,0,0,0,0,7.766352945573079e-07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.4338837391175582,0
1643209228.0,555,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.9009688679024191,0
1660635851.0,157,0,0.0059691971264764,0,2,0,0,0,0,0.0082805966829396,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.9009688679024191,0
1659905551.0,215,0,0.0001718134118732,0,4,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,6.123233995736766e-17,0
1654072315.0,542,0,0.0382005669683528,0,37,0,10,14,0,4.385698409908378e-05,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.7818314824680298,0
1648796109.0,1017,0,0.3013414679583744,0,143,0,25,49,6,0.1997893218692402,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8090169943749475,0.4338837391175582,0
1659970720.0,934,0,0.0005085378911885,0,6,0,0,1,0,6.526825616849012e-07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.9749279121818236,0
1655731897.0,451,1,0.0187546121555682,0,12,0,0,2,0,0.0002928333331679,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.9749279121818236,0
1653591917.0,757,0,2.9017473926458208e-06,0,3,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.6234898018587336,0
1651148224.0,760,1,0.0634702838224558,1,43,0,7,23,0,2.8320971026421813e-05,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8090169943749475,0.6234898018587336,0
1664459738.0,494,0,0.0040555527102513,0,14,0,0,0,0,7.366077776448104e-06,0,0,0,0,0.0,0.0,0.0,1,1,0,0,0,1,1,0.1564344650402309,0.6234898018587336,0
1651760641.0,113,1,0.0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.6234898018587336,0
1663752500.0,266,1,0.164059254575293,1,39,0,7,0,0,0.0003097622460201,0,0,1,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0.1564344650402309,0.7818314824680298,0
1651148193.0,372,1,0.0223552200094196,1,33,0,10,8,1,9.215255594939549e-06,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8090169943749475,0.6234898018587336,0
1657149046.0,1334,1,0.0001982364065584,0,7,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.6234898018587336,0
1663238024.0,564,0,0.0829576532294022,1,29,0,1,7,0,3.024518000831751e-06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1659533929.0,480,0,0.000749595317458,0,4,0,0,0,0,0.0060037593570717,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.7818314824680298,0
1658311894.0,398,0,0.090237916471786,0,30,0,5,1,0,7.315966978860507e-06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,0
1659342679.0,1087,0,0.0233326394274117,0,19,0,0,0,0,0.0006748363384868,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.9749279121818236,0
1660032644.0,895,0,5.71582949786193e-07,0,2,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.4338837391175582,0
1655455622.0,277,0,0.1980544374263975,0,31,0,0,33,0,5.6749713632802186e-05,0,22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.4338837391175582,0
1662637069.0,1329,1,0.0004046937419516,0,4,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.6234898018587336,0
1659706069.0,797,0,0.0,0,1,0,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.4338837391175582,0
1658931663.0,436,1,0.0025345995853939,0,5,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,0
1655310877.0,1375,0,0.0006181856231398,0,4,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.7818314824680298,0
1661350377.0,1136,0,0.168829671585734,0,138,0,19,20,0,0.0002134824947095,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.7818314824680298,0
1663162163.0,1363,1,0.0001881245190087,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.7818314824680298,0
1657742189.0,241,0,0.0013873449398856,0,2,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,0
1661349139.0,58,1,0.0062358421772573,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,1,1,0.3090169943749474,0.7818314824680298,0
1655456593.0,110,1,0.0111938108487856,0,17,0,0,20,0,5.103943642869852e-06,0,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.4338837391175582,0
1659618418.0,305,0,0.0121856070661644,0,12,0,6,2,0,0.0070117626464099,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.6234898018587336,0
1658074598.0,1283,1,0.0001938838733985,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,6.123233995736766e-17,0
1651147708.0,405,0,0.0771511248031059,0,61,0,8,7,0,9.03401396520484e-05,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8090169943749475,0.6234898018587336,0
1662718407.0,31,1,0.0055040087087375,1,14,0,5,0,0,6.667512783822519e-07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1564344650402309,0.4338837391175582,0
1659895591.0,1285,1,0.0002046991495809,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,6.123233995736766e-17,0
1661417926.0,1321,1,3.649144527202031e-06,0,3,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.6234898018587336,0
1661855265.0,329,1,0.034679490830632,0,42,0,0,0,0,0.0002259960108163,0,0,0,7,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.9009688679024191,0
1661429481.0,604,0,0.0100868277194687,0,19,0,13,1,0,1.4874039488134972e-05,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3090169943749474,0.6234898018587336,0
1656571105.0,513,1,0.0044395833834465,0,10,0,0,0,0,0.0481675490018094,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5877852522924731,0.6234898018587336,0
1657269214.0,966,0,0.0160026960380259,0,13,0,2,0,0,1.0066094751780667e-05,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4539904997395468,0.4338837391175582,0
