event_date,session_timestamp,event_wday,user_id,user_customer_id,session_id,ga_session_number,customer_type,session_duration_microseconds,completed_transaction,signed_up,transaction_value,pages_visited,app_removed,personalise_store_pageviews,purposeful_shelves_pageviews,digi_me_pageviews,homepage_duration_microseconds,add_to_cart,scan_qr,notification_open,notification_receive,date,item_id,item_name,order_id,price,quantity,time,total_cost,entered_dm,entered_purposeful_shelves,entered_store,entered_welcome,visited_digi_me,visited_personalised_store,visited_purposeful_shelves
2022-09-05,1662389867560000,Monday,0DF35A4E5D2843B088016A4BE4166BB4,tX16o8oiCdT7bkmfqKE920zHg822,1662389839,4,Returning Visitor,5016526000,0,0,,49,0,0,21,0,4822024014,4,0,0,0,,,,,,,,,0,1,1,1,0,1,1
2022-09-05,1662389867560000,Monday,0DF35A4E5D2843B088016A4BE4166BB4,tX16o8oiCdT7bkmfqKE920zHg822,1662389839,4,Returning Visitor,5016526000,0,0,,49,0,0,21,0,4822024014,4,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-09-05,1662389867560000,Monday,0DF35A4E5D2843B088016A4BE4166BB4,tX16o8oiCdT7bkmfqKE920zHg822,1662389839,4,Returning Visitor,5016526000,0,0,,49,0,0,21,0,4822024014,4,0,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-09-05,1662389867560000,Monday,0DF35A4E5D2843B088016A4BE4166BB4,tX16o8oiCdT7bkmfqKE920zHg822,1662389839,4,Returning Visitor,5016526000,0,0,,49,0,0,21,0,4822024014,4,0,0,0,,,,,,,,,0,1,1,1,0,1,1
2022-09-05,1662389867560000,Monday,0DF35A4E5D2843B088016A4BE4166BB4,tX16o8oiCdT7bkmfqKE920zHg822,1662389839,4,Returning Visitor,5016526000,0,0,,49,0,0,21,0,4822024014,4,0,0,0,,,,,,,,,0,1,1,1,0,1,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,1,1,1,0,1,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,0,1,1,0,0,0
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,1,1,1,0,1,0
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-09-05,1662383304151000,Monday,1FF256035BA247B0AF2480887ABD0434,0HvwSMtHYxPlehKCj1ALRXRixRF2,1662381084,2,Returning Visitor,6736296002,0,1,,115,0,9,51,0,3871036988,5,3,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-08-08,1659968883171001,Monday,07f9f30c68fd0d22709449edcc0483f2,hjRP0AmeMkeswtXtyowwWn1d0mr1,1659968882,2,Returning Visitor,4476001,0,0,,2,0,0,0,0,67533106999,0,0,0,0,,,,,,,,,,,,,,,
2022-08-08,1659964406596436,Monday,205941977.1659964402,,1659961518,5,Returning Visitor,42671833,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2022-08-08,1659962907822710,Monday,2137623096.1659962903,,1659961518,5,Returning Visitor,824940836,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2022-08-08,1659962838060939,Monday,1003261954.1657635008,,1659961518,5,Returning Visitor,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2022-08-08,1659970720300001,Monday,26852217116F4F0AAEDA1750A02D3E6F,EERMqgPi5fUcSD3V4tRcI6KNvHp1,1659970720,7,Returning Visitor,11567002,0,0,,6,0,0,1,0,7098002,0,0,0,0,,,,,,,,,1,1,1,0,0,0,1
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,1,0,1,1,0,1,1
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,0,0,1,1,0,0,0
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659962628765001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659962628,9,Returning Visitor,65608013,0,0,,14,0,0,6,0,11475957994,0,0,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,1,0,1,1,0,1,1
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,0,0,1,1,0,0,0
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659974162438001,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659974162,10,Returning Visitor,924475004,0,0,,8,0,0,1,0,917440000,0,0,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,1,0,1,1,0,1,1
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,0,0,1,1,0,0,0
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659982796156000,Monday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659982795,11,Returning Visitor,6794002,0,0,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,0,1,1,1,0,0,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,1,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,0,0,1,1,0,0,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,0,1,1,1,0,0,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,0,1,1,0,0,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,1,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,1,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,0,0,1,1,0,0,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,1,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,0,1,1,1,0,0,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,1,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,1,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,0,0,1,1,0,1,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,1,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,0,0,1,1,0,0,0
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,0,1,1,1,0,0,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,1,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,0,1,1,1,0,1,1
2022-08-08,1659945083370001,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659945082,20,Returning Visitor,125780000,0,0,,12,0,0,3,0,21575003,0,0,0,2,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,0,0,1,1,0,0,1
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,0,1,1,1,0,0,0
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,0,1,1,0,0,0
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,1,0
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,0,0,1,1,0,0,0
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,0
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,0,1
2022-08-08,1659947310526003,Monday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659947281,21,Returning Visitor,1495001,0,0,,2,0,0,1,0,1495001,0,0,0,0,,,,,,,,,1,1,1,1,0,1,1
